video,frame,person_id,pose_0_x,pose_0_y,pose_1_x,pose_1_y,pose_2_x,pose_2_y,pose_3_x,pose_3_y,pose_4_x,pose_4_y,pose_5_x,pose_5_y,pose_6_x,pose_6_y,pose_7_x,pose_7_y,pose_8_x,pose_8_y,pose_9_x,pose_9_y,pose_10_x,pose_10_y,pose_11_x,pose_11_y,pose_12_x,pose_12_y,pose_13_x,pose_13_y,pose_14_x,pose_14_y,pose_15_x,pose_15_y,pose_16_x,pose_16_y,pose_17_x,pose_17_y,pose_18_x,pose_18_y,pose_19_x,pose_19_y,pose_20_x,pose_20_y,pose_21_x,pose_21_y,pose_22_x,pose_22_y,pose_23_x,pose_23_y,pose_24_x,pose_24_y,pose_25_x,pose_25_y,pose_26_x,pose_26_y,pose_27_x,pose_27_y,pose_28_x,pose_28_y,pose_29_x,pose_29_y,pose_30_x,pose_30_y,pose_31_x,pose_31_y,pose_32_x,pose_32_y
WhatsApp Video 2025-11-26 at 20.57.56.mp4,50,0,0.4802461862564087,0.2819768190383911,0.4901154339313507,0.22139179706573486,0.5044934153556824,0.216438889503479,0.5167739391326904,0.21290041506290436,0.44578391313552856,0.23918664455413818,0.4285610020160675,0.24700190126895905,0.41288381814956665,0.256274938583374,0.5300176739692688,0.2352771759033203,0.3915031850337982,0.29640907049179077,0.5135296583175659,0.3338913917541504,0.4595646262168884,0.3527856171131134,0.6939003467559814,0.5578228831291199,0.32299360632896423,0.5668010115623474,0.8594024181365967,0.9342532157897949,0.10217446088790894,0.830238401889801,0.7107691168785095,0.9674150347709656,0.3011510968208313,0.4333895444869995,0.6980018615722656,0.9907130599021912,0.355357825756073,0.3570943772792816,0.668506383895874,0.9489315152168274,0.37546616792678833,0.3450348377227783,0.6708688735961914,0.9376572370529175,0.3652781844139099,0.37282395362854004,0.662007749080658,1.0,0.3804641664028168,1.0,0.6636767387390137,1.0,0.40383660793304443,1.0,0.6771737337112427,1.0,0.42421668767929077,1.0,0.6842772960662842,1.0,0.4172058701515198,1.0,0.6590715646743774,1.0,0.4809856712818146,1.0
WhatsApp Video 2025-11-26 at 20.57.56.mp4,55,0,0.4648038446903229,0.2684744596481323,0.47617924213409424,0.21134088933467865,0.4915034770965576,0.20686256885528564,0.5044649839401245,0.20371223986148834,0.4296129047870636,0.22723890841007233,0.4121394157409668,0.23452697694301605,0.3963666558265686,0.2431870698928833,0.5242788791656494,0.23073555529117584,0.37981027364730835,0.2863978147506714,0.5012035965919495,0.31985342502593994,0.44278252124786377,0.34161508083343506,0.6897397041320801,0.5603758692741394,0.3102278411388397,0.573914110660553,0.7936360836029053,0.88215172290802,0.09422934055328369,0.8351758122444153,0.8648720383644104,0.9337090253829956,0.3015471398830414,0.4384952187538147,0.8999984860420227,0.94062739610672,0.35857707262039185,0.3593059480190277,0.8473928570747375,0.8984369039535522,0.37452232837677,0.3435816168785095,0.8329617977142334,0.8990122079849243,0.36596885323524475,0.3714146316051483,0.6751605272293091,1.0,0.38222426176071167,1.0,0.6973277926445007,1.0,0.41855093836784363,1.0,0.7284842729568481,1.0,0.4676841199398041,1.0,0.7360156774520874,1.0,0.4588780999183655,1.0,0.7225556373596191,1.0,0.5493544936180115,1.0
WhatsApp Video 2025-11-26 at 20.57.56.mp4,60,0,0.4504615366458893,0.2501591444015503,0.45343679189682007,0.19767464697360992,0.4667032063007355,0.19231344759464264,0.4795782268047333,0.18791212141513824,0.4111035466194153,0.2181396484375,0.39493829011917114,0.22657252848148346,0.37911638617515564,0.23605799674987793,0.49715760350227356,0.20960605144500732,0.35655665397644043,0.2800116539001465,0.48474350571632385,0.29797637462615967,0.4300347566604614,0.3287702798843384,0.6728581190109253,0.5524303913116455,0.2953311502933502,0.5645482540130615,0.8443948030471802,0.9785836935043335,0.10648250579833984,0.8223441243171692,0.7120834589004517,0.9655368328094482,0.31617653369903564,0.3963172435760498,0.6767837405204773,0.9805735349655151,0.3784971237182617,0.33119916915893555,0.6684136390686035,0.9453568458557129,0.39243170619010925,0.3038977384567261,0.6670414209365845,0.935233473777771,0.3782741129398346,0.33626317977905273,0.6619650721549988,1.0,0.3593429625034332,1.0,0.6891768574714661,1.0,0.4044773578643799,1.0,0.711133599281311,1.0,0.44891417026519775,1.0,0.7182749509811401,1.0,0.444696843624115,1.0,0.6920593976974487,1.0,0.507509708404541,1.0
WhatsApp Video 2025-11-26 at 20.57.56.mp4,65,0,0.41777151823043823,0.24161981046199799,0.4171985983848572,0.19949662685394287,0.4305652379989624,0.194266676902771,0.44386595487594604,0.189351424574852,0.37487825751304626,0.22157752513885498,0.3600435256958008,0.23194633424282074,0.3460390567779541,0.24384868144989014,0.462016224861145,0.21082282066345215,0.3265029788017273,0.29346907138824463,0.4546791613101959,0.28657209873199463,0.40092992782592773,0.32275843620300293,0.6658145189285278,0.5618139505386353,0.27005019783973694,0.629352331161499,0.903778076171875,0.917262852191925,0.12325188517570496,0.8689021468162537,0.7879868149757385,0.9497359395027161,0.2923280596733093,0.42520731687545776,0.7345117330551147,0.9601013660430908,0.34951943159103394,0.33450138568878174,0.6946176290512085,0.9226741194725037,0.3572919964790344,0.31240546703338623,0.6957780122756958,0.9188605546951294,0.3451516926288605,0.3496204614639282,0.6895970106124878,1.0,0.3812849223613739,1.0,0.7389342784881592,1.0,0.450237512588501,1.0,0.790928304195404,1.0,0.523591160774231,1.0,0.7993738651275635,1.0,0.5265520215034485,1.0,0.7907683849334717,1.0,0.5918530225753784,1.0
WhatsApp Video 2025-11-26 at 20.57.56.mp4,70,0,0.3804745376110077,0.25182580947875977,0.38343513011932373,0.20502519607543945,0.3982948064804077,0.19608843326568604,0.41318896412849426,0.18785393238067627,0.3430003523826599,0.23715639114379883,0.33041906356811523,0.25045299530029297,0.31760701537132263,0.265183687210083,0.4438723027706146,0.20233629643917084,0.3113960921764374,0.30723142623901367,0.4271189868450165,0.28296995162963867,0.3709166646003723,0.3346869945526123,0.6575770378112793,0.5166977047920227,0.2876683175563812,0.6112421154975891,0.8663852214813232,0.7865530848503113,0.13031601905822754,0.8210501074790955,0.8504446744918823,0.9325932264328003,0.304840624332428,0.4000897705554962,0.8647180199623108,0.9650009274482727,0.3633093535900116,0.29981398582458496,0.8186778426170349,0.9208872318267822,0.3748670816421509,0.2788800001144409,0.8076021075248718,0.915206789970398,0.3629452884197235,0.3178485631942749,0.6907210946083069,1.0,0.41200459003448486,1.0,0.7509565949440002,1.0,0.4563522934913635,1.0,0.8189706802368164,1.0,0.5706659555435181,1.0,0.8299630880355835,1.0,0.5811824798583984,1.0,0.8197885751724243,1.0,0.6432532072067261,1.0
WhatsApp Video 2025-11-26 at 20.57.56.mp4,75,0,0.38537606596946716,0.2635025978088379,0.3901248574256897,0.21654748916625977,0.4052142798900604,0.20814311504364014,0.41988927125930786,0.2005559206008911,0.34762802720069885,0.24819956719875336,0.33419063687324524,0.2616192102432251,0.3202728033065796,0.2771635055541992,0.44754189252853394,0.21863484382629395,0.30963999032974243,0.3220890760421753,0.4278152585029602,0.3007378578186035,0.3714773952960968,0.35335636138916016,0.6605936288833618,0.5420615077018738,0.2726099491119385,0.612969696521759,0.8710137009620667,0.8388224840164185,0.13098567724227905,0.7889543771743774,0.7509322762489319,0.9564144015312195,0.30502545833587646,0.3895411491394043,0.7121607661247253,0.9785674810409546,0.36343738436698914,0.295535683631897,0.6709718704223633,0.9378805160522461,0.3720841407775879,0.27133476734161377,0.6724662184715271,0.9298173189163208,0.3600274324417114,0.3019970655441284,0.6880360841751099,1.0,0.3916962742805481,1.0,0.7319223880767822,1.0,0.44938990473747253,1.0,0.7772338390350342,1.0,0.5218554139137268,1.0,0.7861343622207642,1.0,0.5248263478279114,1.0,0.7695149779319763,1.0,0.5945038199424744,1.0
WhatsApp Video 2025-11-26 at 20.57.56.mp4,80,0,0.37833455204963684,0.25871098041534424,0.37933945655822754,0.2117774486541748,0.39258885383605957,0.20341430604457855,0.40682193636894226,0.19547592103481293,0.3409573435783386,0.24668002128601074,0.32674846053123474,0.26315438747406006,0.31151968240737915,0.28147077560424805,0.43460723757743835,0.211869478225708,0.3037641644477844,0.3229811191558838,0.4244180917739868,0.2911642789840698,0.36795300245285034,0.34204816818237305,0.6541340947151184,0.529926061630249,0.2650120258331299,0.6211473941802979,0.8660330772399902,0.8702625036239624,0.12858325242996216,0.7961016297340393,0.8819812536239624,0.926860511302948,0.3033143877983093,0.37222814559936523,0.8641310930252075,0.9338572025299072,0.3515603244304657,0.2740389108657837,0.8511053323745728,0.892601728439331,0.36054879426956177,0.25207769870758057,0.8098928928375244,0.8979589939117432,0.3496585786342621,0.28313469886779785,0.6901121735572815,1.0,0.4037674069404602,1.0,0.738452136516571,1.0,0.4618625044822693,1.0,0.7990343570709229,1.0,0.5414668917655945,1.0,0.7650904655456543,1.0,0.5449458956718445,1.0,0.8000819683074951,1.0,0.6126124262809753,1.0
WhatsApp Video 2025-11-26 at 20.57.56.mp4,85,0,0.3850579857826233,0.2629215717315674,0.38726136088371277,0.21605908870697021,0.40070027112960815,0.20814692974090576,0.41458314657211304,0.20072126388549805,0.34865179657936096,0.24716365337371826,0.3351640999317169,0.2611654996871948,0.3200339376926422,0.2777385711669922,0.4416535496711731,0.21701884269714355,0.3079071640968323,0.32053816318511963,0.42691338062286377,0.29719018936157227,0.3725131154060364,0.3467216491699219,0.6597248315811157,0.5336343050003052,0.26986417174339294,0.6173949837684631,0.852375328540802,0.8416171669960022,0.13300222158432007,0.8033466935157776,0.8222659826278687,0.9928436279296875,0.2999868094921112,0.40241873264312744,0.7602733969688416,0.9852825999259949,0.3553254306316376,0.29356610774993896,0.7466040849685669,0.9367119073867798,0.36266013979911804,0.2709861993789673,0.7457515001296997,0.9289301037788391,0.35034218430519104,0.31433188915252686,0.6850929260253906,1.0,0.39824920892715454,1.0,0.7341279983520508,1.0,0.4593793749809265,1.0,0.7809292078018188,1.0,0.528689980506897,1.0,0.7888712286949158,1.0,0.5310776233673096,1.0,0.7784056663513184,1.0,0.5949844121932983,1.0
WhatsApp Video 2025-11-26 at 20.57.56.mp4,90,0,0.38478362560272217,0.2696307897567749,0.38623636960983276,0.22083532810211182,0.4001253843307495,0.2118009477853775,0.414048433303833,0.20366428792476654,0.3472764194011688,0.2565305233001709,0.3342914581298828,0.2721914052963257,0.3201082646846771,0.2901874780654907,0.4418891966342926,0.2192295789718628,0.31206852197647095,0.33327412605285645,0.4293683171272278,0.304158091545105,0.37473899126052856,0.36078500747680664,0.6642575860023499,0.5436673164367676,0.27118727564811707,0.6295756697654724,0.8826037645339966,0.82639080286026,0.12756872177124023,0.8086491227149963,0.825402021408081,0.9316800236701965,0.3018629252910614,0.40154799818992615,0.8159650564193726,0.9527564644813538,0.3616894781589508,0.2933238744735718,0.7369270324707031,0.9032424688339233,0.36981868743896484,0.26871204376220703,0.738097608089447,0.900833785533905,0.3565276563167572,0.31232237815856934,0.6869401931762695,1.0,0.3937721848487854,1.0,0.7255855798721313,1.0,0.4387742877006531,1.0,0.765320897102356,1.0,0.49881431460380554,1.0,0.7718764543533325,1.0,0.5006542205810547,1.0,0.7616211175918579,1.0,0.5648156404495239,1.0
WhatsApp Video 2025-11-26 at 20.57.56.mp4,95,0,0.3871912956237793,0.26272404193878174,0.3874821364879608,0.21661315858364105,0.40112462639808655,0.20925259590148926,0.4154195785522461,0.20192624628543854,0.35001808404922485,0.24579119682312012,0.33754584193229675,0.25898420810699463,0.3239539563655853,0.2740362882614136,0.44206324219703674,0.21772503852844238,0.3139553666114807,0.31648993492126465,0.43015140295028687,0.29802000522613525,0.3762844502925873,0.34876787662506104,0.6617876887321472,0.5270100235939026,0.28799134492874146,0.60699862241745,0.8733412623405457,0.8028408885002136,0.12947767972946167,0.8028284311294556,0.7872229814529419,0.9433140754699707,0.29408490657806396,0.3906800150871277,0.7918961048126221,0.9777323007583618,0.34894517064094543,0.2876673936843872,0.7004562020301819,0.9095327258110046,0.35388192534446716,0.25721633434295654,0.7050158381462097,0.9058406949043274,0.3435150980949402,0.294217586517334,0.6930745840072632,1.0,0.4087334871292114,1.0,0.7355697751045227,1.0,0.4530057907104492,1.0,0.7822346687316895,1.0,0.5249432325363159,1.0,0.7920272350311279,1.0,0.5293608903884888,1.0,0.7757613658905029,1.0,0.5968173742294312,1.0
WhatsApp Video 2025-11-26 at 20.57.56.mp4,100,0,0.38555437326431274,0.2556086778640747,0.3878730535507202,0.2053554207086563,0.40249013900756836,0.19727350771427155,0.4171348512172699,0.18978212773799896,0.34730103611946106,0.2382049560546875,0.332980215549469,0.2533581256866455,0.31744125485420227,0.27087128162384033,0.44432950019836426,0.2055603265762329,0.30795586109161377,0.31373918056488037,0.4302878975868225,0.29079604148864746,0.3734707236289978,0.34130406379699707,0.6718143224716187,0.5349074602127075,0.26819559931755066,0.6228618025779724,0.8848288655281067,0.8349187970161438,0.12627828121185303,0.816875696182251,0.7598431706428528,0.9512381553649902,0.29544776678085327,0.4033896327018738,0.7428442239761353,0.9631723165512085,0.345190167427063,0.28813064098358154,0.7045989036560059,0.919285237789154,0.35147005319595337,0.26393234729766846,0.7079357504844666,0.9126994609832764,0.34249383211135864,0.30785679817199707,0.6969497203826904,1.0,0.40192627906799316,1.0,0.7436255216598511,1.0,0.45820996165275574,1.0,0.790767252445221,1.0,0.5300806760787964,1.0,0.8000494241714478,1.0,0.5329188108444214,1.0,0.7845038175582886,1.0,0.6014648675918579,1.0
WhatsApp Video 2025-11-26 at 20.57.56.mp4,105,0,0.3866611123085022,0.27009904384613037,0.3870697319507599,0.22430086135864258,0.40076062083244324,0.21624599397182465,0.4149669408798218,0.20859777927398682,0.3489430844783783,0.2581373453140259,0.33606091141700745,0.2735966444015503,0.3222335875034332,0.29070866107940674,0.4425736665725708,0.22328615188598633,0.3151736855506897,0.33133959770202637,0.4319504499435425,0.3025873899459839,0.37831196188926697,0.3546494245529175,0.6525641083717346,0.533373236656189,0.2894635498523712,0.6002865433692932,0.8818880915641785,0.9148575067520142,0.13275223970413208,0.7765578627586365,0.8038230538368225,0.9802435040473938,0.3048495054244995,0.3804651200771332,0.7969510555267334,1.0,0.3605493903160095,0.2837170362472534,0.7415710687637329,0.9351477026939392,0.36814653873443604,0.2561299800872803,0.7143369913101196,0.9329560399055481,0.35696378350257874,0.28632521629333496,0.684519350528717,1.0,0.4089069366455078,1.0,0.7364003658294678,1.0,0.4675905704498291,1.0,0.790652871131897,1.0,0.5499201416969299,1.0,0.7994027733802795,1.0,0.5552328824996948,1.0,0.7898855209350586,1.0,0.6179817318916321,1.0
