video,frame,person_id,pose_0_x,pose_0_y,pose_1_x,pose_1_y,pose_2_x,pose_2_y,pose_3_x,pose_3_y,pose_4_x,pose_4_y,pose_5_x,pose_5_y,pose_6_x,pose_6_y,pose_7_x,pose_7_y,pose_8_x,pose_8_y,pose_9_x,pose_9_y,pose_10_x,pose_10_y,pose_11_x,pose_11_y,pose_12_x,pose_12_y,pose_13_x,pose_13_y,pose_14_x,pose_14_y,pose_15_x,pose_15_y,pose_16_x,pose_16_y,pose_17_x,pose_17_y,pose_18_x,pose_18_y,pose_19_x,pose_19_y,pose_20_x,pose_20_y,pose_21_x,pose_21_y,pose_22_x,pose_22_y,pose_23_x,pose_23_y,pose_24_x,pose_24_y,pose_25_x,pose_25_y,pose_26_x,pose_26_y,pose_27_x,pose_27_y,pose_28_x,pose_28_y,pose_29_x,pose_29_y,pose_30_x,pose_30_y,pose_31_x,pose_31_y,pose_32_x,pose_32_y
WhatsApp Video 2025-11-26 at 20.55.30.mp4,50,0,0.5196648836135864,0.2983359098434448,0.5325651168823242,0.24536359310150146,0.5377275943756104,0.24676907062530518,0.5420909523963928,0.24777483940124512,0.5060345530509949,0.22826838493347168,0.49104270339012146,0.21666359901428223,0.4747263491153717,0.2043842077255249,0.5083600878715515,0.2489369958639145,0.41389140486717224,0.19460976123809814,0.507646918296814,0.35335713624954224,0.4774473011493683,0.33903318643569946,0.5241310000419617,0.554877519607544,0.1954619586467743,0.4929322600364685,0.6359425783157349,0.885360598564148,0.09395229816436768,0.9464993476867676,0.8129280209541321,0.838610053062439,0.5288008451461792,0.8881873488426208,0.8943921327590942,0.8667855858802795,0.6218910217285156,0.8987998962402344,0.8816336393356323,0.8290250897407532,0.6372278928756714,0.8194549679756165,0.8466372489929199,0.8154153823852539,0.6073938608169556,0.8068802952766418,0.4555462598800659,1.0,0.19918417930603027,1.0,0.4402966797351837,1.0,0.2088971585035324,1.0,0.40839457511901855,1.0,0.1790871024131775,1.0,0.3862963616847992,1.0,0.1430472582578659,1.0,0.46672773361206055,1.0,0.2783670425415039,1.0
WhatsApp Video 2025-11-26 at 20.55.30.mp4,55,0,0.521111786365509,0.2837408781051636,0.5347625017166138,0.23076440393924713,0.5408082604408264,0.2327958345413208,0.5459712743759155,0.2346116304397583,0.5050771236419678,0.2161794900894165,0.4892756938934326,0.20808827877044678,0.4709914028644562,0.19874119758605957,0.5130476355552673,0.24358320236206055,0.4090676009654999,0.19712519645690918,0.5109996795654297,0.3433930277824402,0.47704488039016724,0.3307320177555084,0.5212817192077637,0.5612473487854004,0.20076322555541992,0.5055005550384521,0.624780535697937,0.8534513115882874,0.08442014455795288,0.9542213678359985,0.8320103287696838,0.8349238634109497,0.5099530220031738,0.8937180042266846,0.9058406949043274,0.8736432790756226,0.6007358431816101,0.894511342048645,0.9018024206161499,0.8357384204864502,0.6272203922271729,0.8126105070114136,0.8691103458404541,0.818941056728363,0.599796712398529,0.8053973913192749,0.46389317512512207,1.0,0.2056671530008316,1.0,0.4541424512863159,1.0,0.2254716008901596,1.0,0.429776132106781,1.0,0.20173054933547974,1.0,0.4088971018791199,1.0,0.16549935936927795,1.0,0.4936578869819641,1.0,0.3100946843624115,1.0
WhatsApp Video 2025-11-26 at 20.55.30.mp4,60,0,0.5232008695602417,0.30276811122894287,0.5360461473464966,0.24285686016082764,0.5426844358444214,0.24443089962005615,0.5482774972915649,0.2458852380514145,0.5057160258293152,0.22975468635559082,0.4897681474685669,0.22187387943267822,0.4719388484954834,0.21304690837860107,0.515968918800354,0.25075578689575195,0.41303300857543945,0.2086808681488037,0.5154425501823425,0.365305632352829,0.48191142082214355,0.35534095764160156,0.5387004613876343,0.5743605494499207,0.20953908562660217,0.5039892792701721,0.5992724299430847,0.9003382921218872,0.0977761372923851,0.9482312202453613,0.7893216013908386,0.8543527722358704,0.5439389944076538,0.8746997117996216,0.865944504737854,0.8529118299484253,0.6469996571540833,0.8786152601242065,0.8679239153862,0.8126091957092285,0.6621537208557129,0.7964137196540833,0.8378304243087769,0.8025200366973877,0.62363600730896,0.7873919606208801,0.48696550726890564,1.0,0.21520793437957764,1.0,0.4678112864494324,1.0,0.22277460992336273,1.0,0.4361533522605896,1.0,0.20288772881031036,1.0,0.41728559136390686,1.0,0.16788674890995026,1.0,0.4862539768218994,1.0,0.3063131272792816,1.0
WhatsApp Video 2025-11-26 at 20.55.30.mp4,65,0,0.5121517181396484,0.28567734360694885,0.529651403427124,0.23475658893585205,0.5367239713668823,0.23756122589111328,0.5436283349990845,0.24008536338806152,0.4959987699985504,0.21596600115299225,0.47870051860809326,0.20623302459716797,0.45913124084472656,0.1962348222732544,0.5173701643943787,0.25352180004119873,0.4006725549697876,0.19821953773498535,0.5052852630615234,0.344651997089386,0.4677433669567108,0.3307684659957886,0.5395349264144897,0.5676289796829224,0.20919999480247498,0.5051226019859314,0.6628994941711426,0.8549139499664307,0.08007851243019104,0.9418144226074219,0.8573839664459229,0.7973508834838867,0.5217859745025635,0.8888044357299805,0.9296998977661133,0.8367581367492676,0.6229378581047058,0.8864161968231201,0.9175598621368408,0.7996902465820312,0.6401775479316711,0.8090333938598633,0.883414626121521,0.7870127558708191,0.6117214560508728,0.797515869140625,0.48076802492141724,1.0,0.21856628358364105,1.0,0.47253724932670593,1.0,0.23026186227798462,1.0,0.44546979665756226,1.0,0.2090258002281189,1.0,0.42464905977249146,1.0,0.17322689294815063,1.0,0.5061209201812744,1.0,0.3147658705711365,1.0
WhatsApp Video 2025-11-26 at 20.55.30.mp4,70,0,0.5028146505355835,0.265278697013855,0.5189703702926636,0.21403120458126068,0.527929961681366,0.21810530126094818,0.5359079241752625,0.22148215770721436,0.4834277629852295,0.19601941108703613,0.46581798791885376,0.18743479251861572,0.44615015387535095,0.17830026149749756,0.5165157318115234,0.2380894422531128,0.38782548904418945,0.18365240097045898,0.5008864402770996,0.3271815776824951,0.4582897126674652,0.31150341033935547,0.552885115146637,0.5646311640739441,0.1947595626115799,0.5015531182289124,0.6658838987350464,0.939175546169281,0.07876035571098328,0.9414408206939697,0.833901584148407,0.8161263465881348,0.5150620937347412,0.8810884952545166,0.9057413935661316,0.8257571458816528,0.6181126832962036,0.8806106448173523,0.900787889957428,0.7839521169662476,0.6389287710189819,0.7922958135604858,0.8689263463020325,0.7747306227684021,0.603783130645752,0.7880260944366455,0.4798591434955597,1.0,0.20941175520420074,1.0,0.46248936653137207,1.0,0.2170373499393463,1.0,0.42962646484375,1.0,0.1889733374118805,1.0,0.413814514875412,1.0,0.16012728214263916,1.0,0.4582502841949463,1.0,0.2650649845600128,1.0
WhatsApp Video 2025-11-26 at 20.55.30.mp4,75,0,0.5282167196273804,0.2691328525543213,0.5364813804626465,0.2158569097518921,0.5408780574798584,0.21701741218566895,0.5445572137832642,0.21797120571136475,0.5108678340911865,0.20392072200775146,0.49554798007011414,0.1975759118795395,0.47738006711006165,0.1899815797805786,0.5052534937858582,0.22685086727142334,0.41224491596221924,0.18859660625457764,0.5157749652862549,0.3267994523048401,0.48682481050491333,0.31979620456695557,0.5366123914718628,0.5565613508224487,0.18786482512950897,0.5066787600517273,0.6608152389526367,0.8904470801353455,0.09310401231050491,0.9451917409896851,0.8330751061439514,0.8318389654159546,0.5306941270828247,0.8760344982147217,0.9081851840019226,0.8545924425125122,0.624550461769104,0.872968316078186,0.9020601511001587,0.8220752477645874,0.6440775990486145,0.7922890186309814,0.8700740337371826,0.8092169761657715,0.6151667237281799,0.7836721539497375,0.47210371494293213,1.0,0.2039073407649994,1.0,0.4579586684703827,1.0,0.21806445717811584,1.0,0.42278310656547546,1.0,0.18630708754062653,1.0,0.4002546966075897,1.0,0.15086229145526886,1.0,0.48127225041389465,1.0,0.2842339277267456,1.0
WhatsApp Video 2025-11-26 at 20.55.30.mp4,80,0,0.5646893978118896,0.2768169343471527,0.5665395855903625,0.21635448932647705,0.5686743855476379,0.21608781814575195,0.5697170495986938,0.21526563167572021,0.5452962517738342,0.20681405067443848,0.5319467782974243,0.1999204158782959,0.5163415670394897,0.19248366355895996,0.5186833143234253,0.2141798734664917,0.4425887167453766,0.187613844871521,0.5469956398010254,0.3336866497993469,0.5192075371742249,0.32888221740722656,0.5510985851287842,0.5629496574401855,0.20206286013126373,0.47917211055755615,0.6457740068435669,0.9722539186477661,0.0979883223772049,0.9447668194770813,0.8182787895202637,0.8594884872436523,0.5602244138717651,0.8748430013656616,0.8976149559020996,0.874711275100708,0.667925238609314,0.8947510123252869,0.8891724348068237,0.8287721872329712,0.6831402778625488,0.8075563907623291,0.8547838926315308,0.8150842189788818,0.6472320556640625,0.7953917980194092,0.46331164240837097,1.0,0.1946481168270111,1.0,0.4326286017894745,1.0,0.18854789435863495,1.0,0.385295033454895,1.0,0.1534176617860794,1.0,0.3627408742904663,1.0,0.11945974826812744,1.0,0.4354272484779358,1.0,0.24836531281471252,1.0
WhatsApp Video 2025-11-26 at 20.55.30.mp4,85,0,0.5841257572174072,0.28690463304519653,0.5841884613037109,0.2281656414270401,0.5850348472595215,0.22790849208831787,0.5849953889846802,0.22702431678771973,0.5654810070991516,0.21776556968688965,0.5538432598114014,0.21052777767181396,0.539893627166748,0.20195485651493073,0.5316405892372131,0.22101378440856934,0.4673044681549072,0.1907254457473755,0.5645657777786255,0.34117645025253296,0.5384366512298584,0.33597999811172485,0.5566474795341492,0.5676345229148865,0.2086772322654724,0.47583603858947754,0.6420689225196838,0.9536687731742859,0.10225005447864532,0.9450532793998718,0.8268501162528992,0.8511587381362915,0.5583860874176025,0.8699947595596313,0.9060912132263184,0.8760551810264587,0.6663632988929749,0.8840018510818481,0.9017462730407715,0.8237323760986328,0.6806031465530396,0.8017411231994629,0.867803692817688,0.8081068992614746,0.6484924554824829,0.7910113334655762,0.4442480206489563,1.0,0.19175441563129425,1.0,0.40137529373168945,1.0,0.16515758633613586,1.0,0.3326427638530731,1.0,0.11254267394542694,1.0,0.3029691278934479,1.0,0.07167604565620422,1.0,0.40007564425468445,1.0,0.21854208409786224,1.0
WhatsApp Video 2025-11-26 at 20.55.30.mp4,90,0,0.5944924354553223,0.294087290763855,0.5921169519424438,0.23729479312896729,0.5918706655502319,0.2370988130569458,0.5908811688423157,0.23662972450256348,0.5749493837356567,0.22829890251159668,0.5635248422622681,0.22230446338653564,0.5501309037208557,0.21519947052001953,0.5335118174552917,0.23360931873321533,0.4768707752227783,0.2063145637512207,0.5723153352737427,0.34695965051651,0.5496993064880371,0.3404387831687927,0.5405453443527222,0.5590345859527588,0.2176150232553482,0.49052804708480835,0.6401943564414978,0.8932055830955505,0.07490575313568115,0.9443885087966919,0.8367727994918823,0.8227298855781555,0.503049910068512,0.8878964185714722,0.9171596765518188,0.85638427734375,0.6037406921386719,0.8705370426177979,0.9213566184043884,0.8221502900123596,0.6279630661010742,0.7918112277984619,0.8855778574943542,0.8075516819953918,0.6040356159210205,0.7955068945884705,0.4409317374229431,1.0,0.18724431097507477,1.0,0.3940821588039398,1.0,0.17449937760829926,1.0,0.32355615496635437,1.0,0.11621338129043579,1.0,0.2912055253982544,1.0,0.07443536818027496,1.0,0.4058758020401001,1.0,0.23171192407608032,1.0
WhatsApp Video 2025-11-26 at 20.55.30.mp4,95,0,0.5837469100952148,0.2992151379585266,0.5838744640350342,0.24247552454471588,0.585974931716919,0.24301421642303467,0.5871865749359131,0.24282491207122803,0.5638027191162109,0.2305079698562622,0.5505760908126831,0.22255195677280426,0.5363668203353882,0.21428442001342773,0.5356161594390869,0.23513257503509521,0.46737992763519287,0.20417368412017822,0.5646154880523682,0.35525840520858765,0.536646842956543,0.34858256578445435,0.536864161491394,0.5734875798225403,0.21621784567832947,0.4879106283187866,0.587714433670044,0.8714129328727722,0.09207457304000854,0.9444538354873657,0.8105815052986145,0.839474618434906,0.5332198143005371,0.8767727613449097,0.9059125185012817,0.8643850684165955,0.6545207500457764,0.8711675405502319,0.901026725769043,0.8231666088104248,0.665807843208313,0.7907078266143799,0.8624141216278076,0.8071969747543335,0.639853298664093,0.7895121574401855,0.42733582854270935,1.0,0.17091752588748932,1.0,0.3755764365196228,1.0,0.14781254529953003,1.0,0.2997266352176666,1.0,0.09227374196052551,1.0,0.2647698223590851,1.0,0.04359355568885803,1.0,0.388577938079834,1.0,0.22029228508472443,1.0
WhatsApp Video 2025-11-26 at 20.55.30.mp4,100,0,0.5843815803527832,0.304978609085083,0.587853729724884,0.2471632957458496,0.5896332263946533,0.24747788906097412,0.5909108519554138,0.24738073348999023,0.5668920278549194,0.23447871208190918,0.5545370578765869,0.22664308547973633,0.5395599603652954,0.2174983024597168,0.5363729000091553,0.24192047119140625,0.47003549337387085,0.20817077159881592,0.5658136606216431,0.36346787214279175,0.538084864616394,0.35689258575439453,0.5460281372070312,0.5802169442176819,0.21583275496959686,0.4841156601905823,0.6240808367729187,0.9589919447898865,0.10121674835681915,0.9531298875808716,0.8076785802841187,0.8445234298706055,0.574053168296814,0.8671104907989502,0.8947904109954834,0.8745046854019165,0.6686917543411255,0.8786622881889343,0.8970142602920532,0.8341138362884521,0.6791158318519592,0.7903626561164856,0.8510810732841492,0.8159197568893433,0.6510951519012451,0.785808801651001,0.4351418614387512,1.0,0.18102166056632996,1.0,0.3857910633087158,1.0,0.15624266862869263,1.0,0.31718310713768005,1.0,0.10561367869377136,1.0,0.2872962951660156,1.0,0.061919912695884705,1.0,0.3883003890514374,1.0,0.22124794125556946,1.0
WhatsApp Video 2025-11-26 at 20.55.30.mp4,105,0,0.5820649266242981,0.301452100276947,0.5869845151901245,0.24524998664855957,0.5896084308624268,0.24666261672973633,0.5910618901252747,0.24764668941497803,0.565110981464386,0.23202574253082275,0.5517023801803589,0.22402966022491455,0.5365468859672546,0.21533703804016113,0.542415976524353,0.2460634708404541,0.46509644389152527,0.20522713661193848,0.565550684928894,0.3563324213027954,0.5371695756912231,0.3499448299407959,0.553601861000061,0.5893306732177734,0.21213167905807495,0.48713135719299316,0.6534656882286072,0.9681387543678284,0.10213347524404526,0.9549422860145569,0.8217852115631104,0.8518761396408081,0.5709007382392883,0.8552781939506531,0.9028763175010681,0.8737759590148926,0.6682020425796509,0.8703884482383728,0.9053999185562134,0.8399438261985779,0.6811762452125549,0.7780919075012207,0.8682821393013,0.8248187899589539,0.6519136428833008,0.7718794941902161,0.43796035647392273,1.0,0.1932331919670105,1.0,0.395130455493927,1.0,0.15901970863342285,1.0,0.3327418565750122,1.0,0.11196927726268768,1.0,0.3036290109157562,1.0,0.07010486721992493,1.0,0.4024030864238739,1.0,0.22325138747692108,1.0
